Country,Date,Population,Cumm_Confirmed,Daily_New_Confirmed,Cumm_Deaths,Daily_New_Deaths,Cumm_Recovered,Daily_New_Recovered
Colombia,5/10/20,50882884,11063,568,463,18,2705,136
Colombia,5/11/20,50882884,11613,550,479,16,2825,120
Colombia,5/12/20,50882884,12272,659,493,14,2971,146
Colombia,5/13/20,50882884,12930,658,509,16,3133,162
Colombia,5/14/20,50882884,13610,680,525,16,3358,225
Colombia,5/15/20,50882884,14216,606,546,21,3460,102
Colombia,5/16/20,50882884,14939,723,562,16,3587,127
Colombia,5/17/20,50882884,15574,635,574,12,3751,164
Colombia,5/18/20,50882884,16295,721,592,18,3903,152
Colombia,5/19/20,50882884,16935,640,613,21,4050,147
Colombia,5/20/20,50882884,17687,752,630,17,4256,206
Colombia,5/21/20,50882884,18330,643,652,22,4431,175
Colombia,5/22/20,50882884,19131,801,682,30,4575,144
Colombia,5/23/20,50882884,20177,1046,705,23,4718,143
Colombia,5/24/20,50882884,21175,998,727,22,5016,298
Colombia,5/25/20,50882884,21981,806,750,23,5265,249
Colombia,5/26/20,50882884,23003,1022,776,26,5511,246
Colombia,5/27/20,50882884,24104,1101,803,27,6111,600
Colombia,5/28/20,50882884,25366,1262,822,19,6132,21
Colombia,5/29/20,50882884,26688,1322,853,31,6687,555
Colombia,5/30/20,50882884,28236,1548,890,37,6935,248
Colombia,5/31/20,50882884,29383,1147,939,49,7032,97
Colombia,6/1/20,50882884,30493,1110,969,30,8384,1352
Colombia,6/2/20,50882884,31833,1340,1009,40,9689,1305
Colombia,6/3/20,50882884,33354,1521,1045,36,11171,1482
Colombia,6/4/20,50882884,35120,1766,1087,42,12319,1148
Colombia,6/5/20,50882884,36635,1515,1145,58,13670,1351
Colombia,6/6/20,50882884,38027,1392,1205,60,13670,0
Colombia,6/7/20,50882884,39236,1209,1259,54,14414,744
Colombia,6/8/20,50882884,40719,1483,1308,49,16459,2045
Colombia,6/9/20,50882884,42078,1359,1372,64,16459,0
Colombia,6/10/20,50882884,43682,1604,1433,61,16566,107
Colombia,6/11/20,50882884,45212,1530,1488,55,17366,800
Colombia,6/12/20,50882884,46858,1646,1545,57,17823,457
Colombia,6/13/20,50882884,48746,1888,1592,47,18749,926
Colombia,6/14/20,50882884,50939,2193,1667,75,19460,711
Colombia,6/15/20,50882884,53063,2124,1726,59,19985,525
Colombia,6/16/20,50882884,54931,1868,1801,75,19986,1
Colombia,6/17/20,50882884,57046,2115,1864,63,20400,414
Colombia,6/18/20,50882884,60217,3171,1950,86,21361,961
Colombia,6/19/20,50882884,63276,3059,2045,95,22726,1365
Colombia,6/20/20,50882884,65633,2357,2126,81,24035,1309
Colombia,6/21/20,50882884,68652,3019,2237,111,27412,3377
Colombia,6/22/20,50882884,71183,2531,2310,73,29024,1612
Colombia,6/23/20,50882884,73572,2389,2404,94,30517,1493
Colombia,6/24/20,50882884,77113,3541,2491,87,30517,0
Colombia,6/25/20,50882884,80599,3486,2654,163,31729,1212
Colombia,6/26/20,50882884,84442,3843,2811,157,33410,1681
Colombia,6/27/20,50882884,88591,4149,2939,128,34999,1589
Colombia,6/28/20,50882884,91769,3178,3178,239,38345,3346
Colombia,6/29/20,50882884,95043,3274,3274,96,38345,0
Colombia,6/30/20,50882884,97846,2803,3334,60,40021,1676
Colombia,7/1/20,50882884,102009,4163,3470,136,42143,2122
Colombia,7/2/20,50882884,106110,4101,3641,171,43481,1338
Colombia,7/3/20,50882884,109505,3395,3777,136,44606,1125
Colombia,7/4/20,50882884,113389,3884,3942,165,45409,803
Colombia,7/5/20,50882884,117110,3721,4064,122,46643,1234
Colombia,7/6/20,50882884,120281,3171,4210,146,47961,1318
Colombia,7/7/20,50882884,124494,4213,4359,149,50370,2409
Colombia,7/8/20,50882884,128638,4144,4527,168,51861,1491
Colombia,7/9/20,50882884,133973,5335,4714,187,53634,1773
Colombia,7/10/20,50882884,140776,6803,4925,211,56272,2638
Colombia,7/11/20,50882884,145632,4856,5119,194,58800,2528
Colombia,7/12/20,50882884,150445,4813,5307,188,61186,2386
Colombia,7/13/20,50882884,154277,3832,5455,148,63451,2265
Colombia,7/14/20,50882884,159898,5621,5625,170,65809,2358
Colombia,7/15/20,50882884,165169,5271,5814,189,68806,2997
Colombia,7/16/20,50882884,173206,8037,6029,215,71736,2930
Colombia,7/17/20,50882884,182140,8934,6288,259,80637,8901
Colombia,7/18/20,50882884,190700,8560,6516,228,85836,5199
Colombia,7/19/20,50882884,197278,6578,6736,220,91793,5957
Colombia,7/20/20,50882884,204005,6727,6929,193,95804,4011
Colombia,7/21/20,50882884,211038,7033,7166,237,98840,3036
Colombia,7/22/20,50882884,218428,7390,7373,207,101613,2773
Colombia,7/23/20,50882884,226373,7945,7688,315,107951,6338
Colombia,7/24/20,50882884,233541,7168,7975,287,113864,5913
Colombia,7/25/20,50882884,240795,7254,8269,294,119667,5803
US,1/22/20,329466283,1,1,0,0,0,0
US,1/23/20,329466283,1,0,0,0,0,0
US,1/24/20,329466283,2,1,0,0,0,0
US,1/25/20,329466283,2,0,0,0,0,0
US,1/26/20,329466283,5,3,0,0,0,0
US,1/27/20,329466283,5,0,0,0,0,0
US,1/28/20,329466283,5,0,0,0,0,0
US,1/29/20,329466283,5,0,0,0,0,0
US,1/30/20,329466283,5,0,0,0,0,0
US,1/31/20,329466283,7,2,0,0,0,0
US,2/1/20,329466283,8,1,0,0,0,0
US,2/2/20,329466283,8,0,0,0,0,0
US,2/3/20,329466283,11,3,0,0,0,0
US,2/4/20,329466283,11,0,0,0,0,0
US,2/5/20,329466283,11,0,0,0,0,0
US,2/6/20,329466283,11,0,0,0,0,0
US,2/7/20,329466283,11,0,0,0,0,0
US,2/8/20,329466283,11,0,0,0,0,0
US,2/9/20,329466283,11,0,0,0,3,3
US,2/10/20,329466283,11,0,0,0,3,0
US,2/11/20,329466283,12,1,0,0,3,0
US,2/12/20,329466283,12,0,0,0,3,0
US,2/13/20,329466283,13,1,0,0,3,0
US,2/14/20,329466283,13,0,0,0,3,0
US,2/15/20,329466283,13,0,0,0,3,0
US,2/16/20,329466283,13,0,0,0,3,0
US,2/17/20,329466283,13,0,0,0,3,0
US,2/18/20,329466283,13,0,0,0,3,0
US,2/19/20,329466283,13,0,0,0,3,0
US,2/20/20,329466283,13,0,0,0,3,0
US,2/21/20,329466283,15,2,0,0,5,2
US,2/22/20,329466283,15,0,0,0,5,0
US,2/23/20,329466283,15,0,0,0,5,0
US,2/24/20,329466283,15,0,0,0,5,0
US,2/25/20,329466283,15,0,0,0,6,1
US,2/26/20,329466283,15,0,0,0,6,0
US,2/27/20,329466283,16,1,0,0,6,0
US,2/28/20,329466283,16,0,0,0,7,1
US,2/29/20,329466283,24,8,1,1,7,0
US,3/1/20,329466283,30,6,1,0,7,0
US,3/2/20,329466283,53,23,6,5,7,0
US,3/3/20,329466283,73,20,7,1,7,0
US,3/4/20,329466283,104,31,11,4,7,0
US,3/5/20,329466283,174,70,12,1,7,0
US,3/6/20,329466283,222,48,14,2,7,0
US,3/7/20,329466283,337,115,17,3,7,0
US,3/8/20,329466283,451,114,21,4,7,0
US,3/9/20,329466283,519,68,22,1,7,0
US,3/10/20,329466283,711,192,28,6,8,1
US,3/11/20,329466283,1109,398,33,5,8,0
US,3/12/20,329466283,1561,452,43,10,12,4
US,3/13/20,329466283,2157,596,52,9,12,0
US,3/14/20,329466283,2870,713,58,6,12,0
US,3/15/20,329466283,2968,98,70,12,12,0
US,3/16/20,329466283,4360,1392,97,27,17,5
US,3/17/20,329466283,6141,1781,131,34,17,0
US,3/18/20,329466283,8917,2776,188,57,105,88
US,3/19/20,329466283,14157,5240,265,77,121,16
US,3/20/20,329466283,19479,5322,362,97,147,26
US,3/21/20,329466283,25825,6346,456,94,176,29
US,3/22/20,329466283,33761,7936,601,145,178,2
US,3/23/20,329466283,43850,10089,784,183,178,0
US,3/24/20,329466283,54112,10262,1021,237,348,170
US,3/25/20,329466283,66055,11943,1333,312,361,13
US,3/26/20,329466283,84091,18036,1746,413,681,320
US,3/27/20,329466283,102276,18185,2300,554,869,188
US,3/28/20,329466283,122069,19793,2934,634,1072,203
US,3/29/20,329466283,141205,19136,3561,627,2665,1593
US,3/30/20,329466283,162707,21502,4381,820,5644,2979
US,3/31/20,329466283,188724,26017,5605,1224,7024,1380
US,4/1/20,329466283,214205,25481,6846,1241,8474,1450
US,4/2/20,329466283,244610,30405,8432,1586,9001,527
US,4/3/20,329466283,276547,31937,9747,1315,9707,706
US,4/4/20,329466283,309699,33152,11031,1284,14652,4945
US,4/5/20,329466283,337573,27874,12470,1439,17448,2796
US,4/6/20,329466283,367215,29642,14138,1668,19581,2133
US,4/7/20,329466283,397992,30777,16447,2309,21763,2182
US,4/8/20,329466283,429686,31694,18563,2116,23559,1796
US,4/9/20,329466283,464442,34756,20638,2075,25410,1851
US,4/10/20,329466283,497943,33501,22731,2093,28790,3380
US,4/11/20,329466283,527969,30026,24777,2046,31270,2480
US,4/12/20,329466283,556522,28553,26548,1771,32988,1718
US,4/13/20,329466283,581813,25291,28376,1828,43482,10494
US,4/14/20,329466283,608878,27065,30780,2404,47763,4281
US,4/15/20,329466283,637974,29096,33329,2549,52096,4333
US,4/16/20,329466283,669272,31298,35442,2113,54703,2607
US,4/17/20,329466283,701996,32724,38056,2614,58545,3842
US,4/18/20,329466283,730337,28341,40442,2386,64840,6295
US,4/19/20,329466283,756375,26038,41671,1229,70337,5497
US,4/20/20,329466283,783716,27341,43466,1795,72329,1992
US,4/21/20,329466283,809318,25602,45923,2457,75204,2875
US,4/22/20,329466283,837422,28104,48312,2389,77366,2162
US,4/23/20,329466283,871617,34195,50749,2437,80203,2837
US,4/24/20,329466283,907908,36291,52867,2118,99079,18876
US,4/25/20,329466283,940829,32921,54517,1650,100372,1293
US,4/26/20,329466283,968518,27689,55810,1293,106988,6616
US,4/27/20,329466283,990983,22465,57235,1425,111424,4436
US,4/28/20,329466283,1015518,24535,59454,2219,115936,4512
US,4/29/20,329466283,1043038,27520,61960,2506,120720,4784
US,4/30/20,329466283,1072667,29629,64256,2296,153947,33227
US,5/1/20,329466283,1106829,34162,66125,1869,164015,10068
US,5/2/20,329466283,1136024,29195,67681,1556,175382,11367
US,5/3/20,329466283,1161611,25587,68777,1096,180152,4770
US,5/4/20,329466283,1184086,22475,70086,1309,187180,7028
US,5/5/20,329466283,1208271,24185,72393,2307,189791,2611
US,5/6/20,329466283,1233527,25256,74851,2458,189910,119
US,5/7/20,329466283,1261409,27882,76770,1919,195036,5126
US,5/8/20,329466283,1288587,27178,78497,1727,198993,3957
US,5/9/20,329466283,1314320,25733,79976,1479,212534,13541
US,5/10/20,329466283,1334084,19764,80855,879,216169,3635
US,5/11/20,329466283,1352962,18878,81868,1013,232733,16564
US,5/12/20,329466283,1375152,22190,83483,1615,230287,-2446
US,5/13/20,329466283,1396110,20958,85234,1751,243430,13143
US,5/14/20,329466283,1423727,27617,87008,1774,246414,2984
US,5/15/20,329466283,1449027,25300,88669,1661,250747,4333
US,5/16/20,329466283,1474128,25101,89892,1223,268376,17629
US,5/17/20,329466283,1493132,19004,90644,752,272265,3889
US,5/18/20,329466283,1514901,21769,91414,770,283178,10913
US,5/19/20,329466283,1535350,20449,92965,1551,289392,6214
US,5/20/20,329466283,1559157,23807,94533,1568,294312,4920
US,5/21/20,329466283,1584512,25355,95756,1223,298418,4106
US,5/22/20,329466283,1608653,24141,97025,1269,350135,51717
US,5/23/20,329466283,1630476,21823,98146,1121,361239,11104
US,5/24/20,329466283,1651289,20813,98754,608,366736,5497
US,5/25/20,329466283,1670280,18991,99267,513,379157,12421
US,5/26/20,329466283,1689163,18883,99952,685,384902,5745
US,5/27/20,329466283,1707445,18282,101461,1509,391508,6606
US,5/28/20,329466283,1730260,22815,102643,1182,399991,8483
US,5/29/20,329466283,1754764,24504,103809,1166,406446,6455
US,5/30/20,329466283,1779214,24450,104778,969,416461,10015
US,5/31/20,329466283,1799124,19910,105364,586,444758,28297
US,6/1/20,329466283,1816479,17355,106136,772,458231,13473
US,6/2/20,329466283,1837374,20895,107169,1033,463868,5637
US,6/3/20,329466283,1857332,19958,108159,990,479258,15390
US,6/4/20,329466283,1878683,21351,109168,1009,485002,5744
US,6/5/20,329466283,1903907,25224,110138,970,491706,6704
US,6/6/20,329466283,1926639,22732,110818,680,500849,9143
US,6/7/20,329466283,1944370,17731,111269,451,506367,5518
US,6/8/20,329466283,1961785,17415,111774,505,518522,12155
US,6/9/20,329466283,1979912,18127,112714,940,524855,6333
US,6/10/20,329466283,2000706,20794,113631,917,533504,8649
US,6/11/20,329466283,2023656,22950,114512,881,540292,6788
US,6/12/20,329466283,2048986,25330,115334,822,547386,7094
US,6/13/20,329466283,2074542,25556,116084,750,556606,9220
US,6/14/20,329466283,2094366,19824,116382,298,561816,5210
US,6/15/20,329466283,2114026,19660,116773,391,576334,14518
US,6/16/20,329466283,2137731,23705,117612,839,583503,7169
US,6/17/20,329466283,2163290,25559,118363,751,592191,8688
US,6/18/20,329466283,2191099,27809,119067,704,599115,6924
US,6/19/20,329466283,2222579,31480,119739,672,606715,7600
US,6/20/20,329466283,2255328,32749,120349,610,617460,10745
US,6/21/20,329466283,2281767,26439,120604,255,622133,4673
US,6/22/20,329466283,2312303,30536,121010,406,640198,18065
US,6/23/20,329466283,2347491,35188,121847,837,647548,7350
US,6/24/20,329466283,2382426,34935,122604,757,656161,8613
US,6/25/20,329466283,2422299,39873,125026,2422,663562,7401
US,6/26/20,329466283,2467554,45255,125631,605,670809,7247
US,6/27/20,329466283,2510259,42705,126120,489,679308,8499
US,6/28/20,329466283,2549864,39605,126361,241,685164,5856
US,6/29/20,329466283,2590668,40804,126711,350,705203,20039
US,6/30/20,329466283,2636414,45746,127432,721,720631,15428
US,7/1/20,329466283,2687588,51174,128105,673,729994,9363
US,7/2/20,329466283,2742049,54461,128803,698,781970,51976
US,7/3/20,329466283,2795361,53312,129442,639,790404,8434
US,7/4/20,329466283,2841241,45880,129689,247,894325,103921
US,7/5/20,329466283,2891124,49883,129960,271,906763,12438
US,7/6/20,329466283,2936077,44953,130285,325,924148,17385
US,7/7/20,329466283,2996098,60021,131480,1195,936476,12328
US,7/8/20,329466283,3054699,58601,132300,820,953462,16986
US,7/9/20,329466283,3117946,63247,133290,990,969111,15649
US,7/10/20,329466283,3185737,67791,134101,811,983185,14074
US,7/11/20,329466283,3245925,60188,134777,676,995576,12391
US,7/12/20,329466283,3304942,59017,135205,428,1006326,10750
US,7/13/20,329466283,3364157,59215,135566,361,1031939,25613
US,7/14/20,329466283,3431574,67417,136466,900,1049098,17159
US,7/15/20,329466283,3498902,67328,137415,949,1075882,26784
US,7/16/20,329466283,3576157,77255,138358,943,1090645,14763
US,7/17/20,329466283,3647715,71558,139266,908,1107204,16559
US,7/18/20,329466283,3711413,63698,140119,853,1122720,15516
US,7/19/20,329466283,3773260,61847,140534,415,1131121,8401
US,7/20/20,329466283,3834677,61417,141025,491,1160087,28966
US,7/21/20,329466283,3899211,64534,142121,1096,1182018,21931
US,7/22/20,329466283,3970121,70910,143316,1195,1210849,28831
US,7/23/20,329466283,4038816,68695,144430,1114,1233269,22420
US,7/24/20,329466283,4112531,73715,145560,1130,1261624,28355
US,7/25/20,329466283,4178021,65490,146460,900,1279414,17790
